"Port-level Imports"
"Current date: 04/04/2017 3:20 PM (Eastern Daylight Time)"
"Port","Commodity","Country","Time","Customs Containerized Vessel Value (Gen) ($US)","Containerized Vessel SWT (Gen) (kg)",
"Astoria, OR (Port)","Total All Commodities","Asia - Other","2009","197,045","17,452"
"Astoria, OR (Port)","Total All Commodities","Asia - Other","2010","192,469","25,869"
"Astoria, OR (Port)","Total All Commodities","Asia - Other","2011","487,609","78,748"
"Astoria, OR (Port)","Total All Commodities","Asia - Other","2012","455,453","82,113"
"Astoria, OR (Port)","Total All Commodities","Asia - Other","2013","1,422,656","493,128"
"Astoria, OR (Port)","Total All Commodities","Asia - Other","2014","2,955,607","128,235"
"Astoria, OR (Port)","Total All Commodities","Asia - Other","2015","922,228","37,048"
"Astoria, OR (Port)","Total All Commodities","Asia - Other","2016","813,926","128,883"
"Astoria, OR (Port)","Total All Commodities","Europe","2005","18,833","41,600"
"Astoria, OR (Port)","Total All Commodities","Europe","2006","84,412","9,960"
"Astoria, OR (Port)","Total All Commodities","Europe","2007","73,782","31,619"
"Astoria, OR (Port)","Total All Commodities","Europe","2008","38,861","19,396"
"Astoria, OR (Port)","Total All Commodities","Europe","2012","70,056","18,065"
"Astoria, OR (Port)","Total All Commodities","Europe","2013","115,440","2,534"
"Astoria, OR (Port)","Total All Commodities","Europe","2015","2,359,587","21,856"
"Astoria, OR (Port)","Total All Commodities","Europe","2016","1,592,578","14,976"
"Coos Bay, OR (Port)","Total All Commodities","World Total","2003","324,928","5,582,696"
"Coos Bay, OR (Port)","Total All Commodities","World Total","2004","232,081","18,261"
"Coos Bay, OR (Port)","Total All Commodities","World Total","2005","823,040","15,783,161"
"Coos Bay, OR (Port)","Total All Commodities","World Total","2006","244,944","978,952"
"Coos Bay, OR (Port)","Total All Commodities","World Total","2007","1,449,620","15,871,455"
"Coos Bay, OR (Port)","Total All Commodities","World Total","2010","1,291,967","8,270,318"
"Coos Bay, OR (Port)","Total All Commodities","World Total","2016","177,517","8,039"
"Coos Bay, OR (Port)","Total All Commodities","Asia","2004","232,081","18,261"
"Coos Bay, OR (Port)","Total All Commodities","Asia","2007","13,053","1,826"
"Coos Bay, OR (Port)","Total All Commodities","Asia","2016","177,517","8,039"
"Coos Bay, OR (Port)","Total All Commodities","Asia - Other","2004","232,081","18,261"
"Coos Bay, OR (Port)","Total All Commodities","Asia - Other","2007","13,053","1,826"
"Coos Bay, OR (Port)","Total All Commodities","Asia - Other","2016","177,517","8,039"
"Kalama, WA (Port)","Total All Commodities","World Total","2003","294,956","74,369"
"Kalama, WA (Port)","Total All Commodities","World Total","2004","2,671,255","8,575,899"
"Kalama, WA (Port)","Total All Commodities","World Total","2005","498,867","146,458"
"Kalama, WA (Port)","Total All Commodities","World Total","2006","388,999","155,266"
"Kalama, WA (Port)","Total All Commodities","World Total","2007","4,047,428","5,635,353"
"Kalama, WA (Port)","Total All Commodities","World Total","2008","340,204","118,642"
"Kalama, WA (Port)","Total All Commodities","World Total","2009","79,243","20,048"
"Kalama, WA (Port)","Total All Commodities","World Total","2010","590,847","182,120"
"Kalama, WA (Port)","Total All Commodities","World Total","2011","628,031","115,482"
"Kalama, WA (Port)","Total All Commodities","World Total","2012","62,703,005","139,261,949"
"Kalama, WA (Port)","Total All Commodities","World Total","2013","11,891,822","14,325,067"
"Kalama, WA (Port)","Total All Commodities","World Total","2014","1,105,126","332,028"
"Kalama, WA (Port)","Total All Commodities","World Total","2015","495,973","188,370"
"Kalama, WA (Port)","Total All Commodities","World Total","2016","263,599","51,252"
"Kalama, WA (Port)","Total All Commodities","Asia","2003","294,956","74,369"
"Kalama, WA (Port)","Total All Commodities","Asia","2004","101,923","55,609"
"Kalama, WA (Port)","Total All Commodities","Asia","2005","498,867","146,458"
"Kalama, WA (Port)","Total All Commodities","Asia","2006","388,999","155,266"
"Kalama, WA (Port)","Total All Commodities","Asia","2007","1,076,390","266,223"
"Kalama, WA (Port)","Total All Commodities","Asia","2008","340,204","118,642"
"Kalama, WA (Port)","Total All Commodities","Asia","2009","79,243","20,048"
"Kalama, WA (Port)","Total All Commodities","Asia","2010","500,704","176,124"
"Kalama, WA (Port)","Total All Commodities","Asia","2011","628,031","115,482"
"Kalama, WA (Port)","Total All Commodities","Asia","2012","62,703,005","139,261,949"
"Kalama, WA (Port)","Total All Commodities","Asia","2013","11,891,822","14,325,067"
"Kalama, WA (Port)","Total All Commodities","Asia","2014","1,105,126","332,028"
"Kalama, WA (Port)","Total All Commodities","Asia","2015","495,973","188,370"
"Kalama, WA (Port)","Total All Commodities","Asia","2016","240,357","50,863"
"Kalama, WA (Port)","Total All Commodities","Asia Near East","2003","23,902","5,803"
"Kalama, WA (Port)","Total All Commodities","Asia - South","2004","7,075","20,000"
"Kalama, WA (Port)","Total All Commodities","Asia - South","2007","81,344","13,785"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2003","271,054","68,566"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2004","94,848","35,609"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2005","498,867","146,458"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2006","388,999","155,266"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2007","995,046","252,438"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2008","340,204","118,642"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2009","79,243","20,048"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2010","500,704","176,124"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2011","628,031","115,482"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2012","62,703,005","139,261,949"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2013","11,891,822","14,325,067"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2014","1,105,126","332,028"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2015","495,973","188,370"
"Kalama, WA (Port)","Total All Commodities","Asia - Other","2016","240,357","50,863"
"Kalama, WA (Port)","Total All Commodities","Europe","2004","25,680","41,400"
"Kalama, WA (Port)","Total All Commodities","Europe","2010","19,708","4,191"
"Longview, WA (Port)","Total All Commodities","World Total","2003","5,203,860","4,922,818"
"Longview, WA (Port)","Total All Commodities","World Total","2004","7,089,619","20,172,455"
"Longview, WA (Port)","Total All Commodities","World Total","2005","13,031,538","25,195,565"
"Longview, WA (Port)","Total All Commodities","World Total","2006","58,584,543","5,774,453"
"Longview, WA (Port)","Total All Commodities","World Total","2007","18,848,951","6,851,620"
"Longview, WA (Port)","Total All Commodities","World Total","2008","42,039,514","25,988,374"
"Longview, WA (Port)","Total All Commodities","World Total","2009","800,725","255,346"
"Longview, WA (Port)","Total All Commodities","World Total","2010","8,812,395","12,394"
"Longview, WA (Port)","Total All Commodities","World Total","2011","2,292,901","177,353"
"Longview, WA (Port)","Total All Commodities","World Total","2012","6,438,819","868,291"
"Longview, WA (Port)","Total All Commodities","World Total","2013","209,123","136,236"
"Longview, WA (Port)","Total All Commodities","World Total","2014","12,979,007","401,603"
"Longview, WA (Port)","Total All Commodities","World Total","2015","8,952,986","23,253,202"
"Longview, WA (Port)","Total All Commodities","World Total","2016","11,924,804","1,472,887"
"Longview, WA (Port)","Total All Commodities","World Total","2017 through February","4,526,678","461,488"
"Longview, WA (Port)","Total All Commodities","Asia","2003","2,953,140","2,632,078"
"Longview, WA (Port)","Total All Commodities","Asia","2004","4,748,500","7,072,455"
"Longview, WA (Port)","Total All Commodities","Asia","2005","10,176,897","6,674,605"
"Longview, WA (Port)","Total All Commodities","Asia","2006","58,584,543","5,774,453"
"Longview, WA (Port)","Total All Commodities","Asia","2007","10,897,587","6,589,070"
"Longview, WA (Port)","Total All Commodities","Asia","2008","7,888,177","23,929,517"
"Longview, WA (Port)","Total All Commodities","Asia","2009","796,725","252,846"
"Longview, WA (Port)","Total All Commodities","Asia","2010","8,812,395","12,394"
"Longview, WA (Port)","Total All Commodities","Asia","2011","2,292,901","177,353"
"Longview, WA (Port)","Total All Commodities","Asia","2012","6,386,675","854,591"
"Longview, WA (Port)","Total All Commodities","Asia","2013","209,123","136,236"
"Longview, WA (Port)","Total All Commodities","Asia","2014","109,768","50,520"
"Longview, WA (Port)","Total All Commodities","Asia","2015","8,815,280","23,240,602"
"Longview, WA (Port)","Total All Commodities","Asia","2016","11,891,813","1,401,353"
"Longview, WA (Port)","Total All Commodities","Asia","2017 through February","4,526,678","461,488"
"Longview, WA (Port)","Total All Commodities","Asia Near East","2008","886,727","6,742,693"
"Longview, WA (Port)","Total All Commodities","Asia - South","2005","17,560","2,999"
"Longview, WA (Port)","Total All Commodities","Asia - South","2007","6,962,528","4,293,428"
"Longview, WA (Port)","Total All Commodities","Asia - South","2008","2,322,234","299,824"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2003","2,953,140","2,632,078"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2004","4,748,500","7,072,455"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2005","10,159,337","6,671,606"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2006","58,584,543","5,774,453"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2007","3,935,059","2,295,642"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2008","4,679,216","16,887,000"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2009","796,725","252,846"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2010","8,812,395","12,394"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2011","2,292,901","177,353"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2012","6,386,675","854,591"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2013","209,123","136,236"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2014","109,768","50,520"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2015","8,815,280","23,240,602"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2016","11,891,813","1,401,353"
"Longview, WA (Port)","Total All Commodities","Asia - Other","2017 through February","4,526,678","461,488"
"Longview, WA (Port)","Total All Commodities","Europe","2003","1,334,500","143,800"
"Longview, WA (Port)","Total All Commodities","Europe","2004","861,900","5,100,000"
"Longview, WA (Port)","Total All Commodities","Europe","2005","2,854,641","18,520,960"
"Longview, WA (Port)","Total All Commodities","Europe","2007","7,951,364","262,550"
"Longview, WA (Port)","Total All Commodities","Europe","2008","34,145,921","2,054,710"
"Longview, WA (Port)","Total All Commodities","Europe","2009","4,000","2,500"
"Longview, WA (Port)","Total All Commodities","Europe","2012","52,144","13,700"
"Longview, WA (Port)","Total All Commodities","Europe","2014","12,869,239","351,083"
"Longview, WA (Port)","Total All Commodities","Europe","2015","137,706","12,600"
"Longview, WA (Port)","Total All Commodities","Europe","2016","32,991","71,534"
"Newport, OR (Port)","Total All Commodities","World Total","2003","26,545","4,222"
"Newport, OR (Port)","Total All Commodities","World Total","2005","77,714","49,483"
"Newport, OR (Port)","Total All Commodities","World Total","2007","33,558","19,730"
"Newport, OR (Port)","Total All Commodities","World Total","2014","4,413","1,724"
"Newport, OR (Port)","Total All Commodities","World Total","2015","15,236","632"
"Newport, OR (Port)","Total All Commodities","Asia","2003","26,545","4,222"
"Newport, OR (Port)","Total All Commodities","Asia","2005","9,169","19,074"
"Newport, OR (Port)","Total All Commodities","Asia","2014","4,413","1,724"
"Newport, OR (Port)","Total All Commodities","Asia - Other","2003","26,545","4,222"
"Newport, OR (Port)","Total All Commodities","Asia - Other","2005","9,169","19,074"
"Newport, OR (Port)","Total All Commodities","Asia - Other","2014","4,413","1,724"
"Newport, OR (Port)","Total All Commodities","Europe","2005","60,398","29,089"
"Newport, OR (Port)","Total All Commodities","Europe","2007","33,558","19,730"
"Newport, OR (Port)","Total All Commodities","Europe","2015","15,236","632"
"Portland, OR (Port)","Total All Commodities","World Total","2003","1,553,863,113","558,754,376"
"Portland, OR (Port)","Total All Commodities","World Total","2004","1,762,944,070","524,472,526"
"Portland, OR (Port)","Total All Commodities","World Total","2005","1,721,305,385","1,142,603,433"
"Portland, OR (Port)","Total All Commodities","World Total","2006","2,827,162,366","1,554,604,742"
"Portland, OR (Port)","Total All Commodities","World Total","2007","3,641,708,445","1,327,500,390"
"Portland, OR (Port)","Total All Commodities","World Total","2008","3,813,799,309","977,539,448"
"Portland, OR (Port)","Total All Commodities","World Total","2009","2,651,249,740","742,911,696"
"Portland, OR (Port)","Total All Commodities","World Total","2010","2,140,927,473","798,303,834"
"Portland, OR (Port)","Total All Commodities","World Total","2011","2,121,204,124","882,254,528"
"Portland, OR (Port)","Total All Commodities","World Total","2012","2,221,341,542","781,957,220"
"Portland, OR (Port)","Total All Commodities","World Total","2013","2,154,389,673","1,131,273,923"
"Portland, OR (Port)","Total All Commodities","World Total","2014","1,958,733,665","1,000,184,234"
"Portland, OR (Port)","Total All Commodities","World Total","2015","307,014,277","133,762,403"
"Portland, OR (Port)","Total All Commodities","World Total","2016","10,975,227","2,320,998"
"Portland, OR (Port)","Total All Commodities","World Total","2017 through February","1,262,230","192,226"
